data_source,speaker,absolute_path,relative_path,label,Set,npy_path
11lab,11lab,/home/jupyter/Data/11Lab/4312ec1a-7fcf-4b37-8b26-136c0ae52ff8.wav,4312ec1a-7fcf-4b37-8b26-136c0ae52ff8.wav,0,test,/home/jupyter/npy/11lab/4312ec1a-7fcf-4b37-8b26-136c0ae52ff8.npy
11lab,11lab,/home/jupyter/Data/11Lab/b3a9b089-2a93-4c43-a675-d113f0996c52.wav,b3a9b089-2a93-4c43-a675-d113f0996c52.wav,0,test,/home/jupyter/npy/11lab/b3a9b089-2a93-4c43-a675-d113f0996c52.npy
11lab,11lab,/home/jupyter/Data/11Lab/13fce620-c16b-40c7-8ff4-fbe80325e2b9.wav,13fce620-c16b-40c7-8ff4-fbe80325e2b9.wav,0,test,/home/jupyter/npy/11lab/13fce620-c16b-40c7-8ff4-fbe80325e2b9.npy
11lab,11lab,/home/jupyter/Data/11Lab/9bdf2ed3-dcce-4ec0-b26f-46ce0f760865.wav,9bdf2ed3-dcce-4ec0-b26f-46ce0f760865.wav,0,test,/home/jupyter/npy/11lab/9bdf2ed3-dcce-4ec0-b26f-46ce0f760865.npy
11lab,11lab,/home/jupyter/Data/11Lab/816380d8-0228-462c-82f9-c896892b86eb.wav,816380d8-0228-462c-82f9-c896892b86eb.wav,0,test,/home/jupyter/npy/11lab/816380d8-0228-462c-82f9-c896892b86eb.npy
11lab,11lab,/home/jupyter/Data/11Lab/d0d5cacf-cdbf-47fc-91f8-426ea3ec081f.wav,d0d5cacf-cdbf-47fc-91f8-426ea3ec081f.wav,0,test,/home/jupyter/npy/11lab/d0d5cacf-cdbf-47fc-91f8-426ea3ec081f.npy
11lab,11lab,/home/jupyter/Data/11Lab/5168a6bd-7595-40fc-a700-f3516dd15260.wav,5168a6bd-7595-40fc-a700-f3516dd15260.wav,0,test,/home/jupyter/npy/11lab/5168a6bd-7595-40fc-a700-f3516dd15260.npy
11lab,11lab,/home/jupyter/Data/11Lab/486dbdd4-6463-4dc2-81a8-a13c8846d9a0.wav,486dbdd4-6463-4dc2-81a8-a13c8846d9a0.wav,0,test,/home/jupyter/npy/11lab/486dbdd4-6463-4dc2-81a8-a13c8846d9a0.npy
11lab,11lab,/home/jupyter/Data/11Lab/46baecdb-528a-45c5-b26b-0077dd9d2062.wav,46baecdb-528a-45c5-b26b-0077dd9d2062.wav,0,test,/home/jupyter/npy/11lab/46baecdb-528a-45c5-b26b-0077dd9d2062.npy
11lab,11lab,/home/jupyter/Data/11Lab/84ade676-06de-42f1-9926-d8e5200b394b.wav,84ade676-06de-42f1-9926-d8e5200b394b.wav,0,test,/home/jupyter/npy/11lab/84ade676-06de-42f1-9926-d8e5200b394b.npy
11lab,11lab,/home/jupyter/Data/11Lab/74670399-f843-4657-b227-4558cc2bbbee.wav,74670399-f843-4657-b227-4558cc2bbbee.wav,0,test,/home/jupyter/npy/11lab/74670399-f843-4657-b227-4558cc2bbbee.npy
11lab,11lab,/home/jupyter/Data/11Lab/b068d444-8d9e-4472-bef4-8acdfb1d6c9e.wav,b068d444-8d9e-4472-bef4-8acdfb1d6c9e.wav,0,test,/home/jupyter/npy/11lab/b068d444-8d9e-4472-bef4-8acdfb1d6c9e.npy
11lab,11lab,/home/jupyter/Data/11Lab/ae810937-db51-405e-b4cb-c0a9880e9569.wav,ae810937-db51-405e-b4cb-c0a9880e9569.wav,0,test,/home/jupyter/npy/11lab/ae810937-db51-405e-b4cb-c0a9880e9569.npy
11lab,11lab,/home/jupyter/Data/11Lab/f925601d-55aa-456a-a792-af12296bb23e.wav,f925601d-55aa-456a-a792-af12296bb23e.wav,0,test,/home/jupyter/npy/11lab/f925601d-55aa-456a-a792-af12296bb23e.npy
11lab,11lab,/home/jupyter/Data/11Lab/3177156d-f616-4e9d-b001-41c5c0ce0535.wav,3177156d-f616-4e9d-b001-41c5c0ce0535.wav,0,test,/home/jupyter/npy/11lab/3177156d-f616-4e9d-b001-41c5c0ce0535.npy
11lab,11lab,/home/jupyter/Data/11Lab/7936bed9-c00b-49a2-a8eb-99dd2599a8cd.wav,7936bed9-c00b-49a2-a8eb-99dd2599a8cd.wav,0,test,/home/jupyter/npy/11lab/7936bed9-c00b-49a2-a8eb-99dd2599a8cd.npy
11lab,11lab,/home/jupyter/Data/11Lab/3abb1e33-30d9-4ca1-8f04-166d71b1e77e.wav,3abb1e33-30d9-4ca1-8f04-166d71b1e77e.wav,0,test,/home/jupyter/npy/11lab/3abb1e33-30d9-4ca1-8f04-166d71b1e77e.npy
11lab,11lab,/home/jupyter/Data/11Lab/8b267355-e732-4121-b2c7-4d575b024c47.wav,8b267355-e732-4121-b2c7-4d575b024c47.wav,0,test,/home/jupyter/npy/11lab/8b267355-e732-4121-b2c7-4d575b024c47.npy
11lab,11lab,/home/jupyter/Data/11Lab/974a1fdc-4543-480d-870a-1dac7895e1ec.wav,974a1fdc-4543-480d-870a-1dac7895e1ec.wav,0,test,/home/jupyter/npy/11lab/974a1fdc-4543-480d-870a-1dac7895e1ec.npy
11lab,11lab,/home/jupyter/Data/11Lab/db235783-1a30-41a6-9c7a-6fb6929b83c0.wav,db235783-1a30-41a6-9c7a-6fb6929b83c0.wav,0,test,/home/jupyter/npy/11lab/db235783-1a30-41a6-9c7a-6fb6929b83c0.npy
11lab,11lab,/home/jupyter/Data/11Lab/943fa680-1f56-4f80-b276-723394fc6a2b.wav,943fa680-1f56-4f80-b276-723394fc6a2b.wav,0,test,/home/jupyter/npy/11lab/943fa680-1f56-4f80-b276-723394fc6a2b.npy
11lab,11lab,/home/jupyter/Data/11Lab/61daa365-4440-410a-b911-50c55fc2b9f6.wav,61daa365-4440-410a-b911-50c55fc2b9f6.wav,0,test,/home/jupyter/npy/11lab/61daa365-4440-410a-b911-50c55fc2b9f6.npy
11lab,11lab,/home/jupyter/Data/11Lab/4bdda26e-b1e4-4db1-866c-d399957599de.wav,4bdda26e-b1e4-4db1-866c-d399957599de.wav,0,test,/home/jupyter/npy/11lab/4bdda26e-b1e4-4db1-866c-d399957599de.npy
11lab,11lab,/home/jupyter/Data/11Lab/f38bbfe9-a45c-44f4-991d-f6ab70d5a03a.wav,f38bbfe9-a45c-44f4-991d-f6ab70d5a03a.wav,0,test,/home/jupyter/npy/11lab/f38bbfe9-a45c-44f4-991d-f6ab70d5a03a.npy
11lab,11lab,/home/jupyter/Data/11Lab/74ac66af-55fd-4cbe-b754-ba26ea4eaf6d.wav,74ac66af-55fd-4cbe-b754-ba26ea4eaf6d.wav,0,test,/home/jupyter/npy/11lab/74ac66af-55fd-4cbe-b754-ba26ea4eaf6d.npy
11lab,11lab,/home/jupyter/Data/11Lab/f80ef714-b149-4284-9005-1e903fb65194.wav,f80ef714-b149-4284-9005-1e903fb65194.wav,0,test,/home/jupyter/npy/11lab/f80ef714-b149-4284-9005-1e903fb65194.npy
11lab,11lab,/home/jupyter/Data/11Lab/729bf3be-6c0f-4e19-bf6c-bb00771e0ce9.wav,729bf3be-6c0f-4e19-bf6c-bb00771e0ce9.wav,0,test,/home/jupyter/npy/11lab/729bf3be-6c0f-4e19-bf6c-bb00771e0ce9.npy
11lab,11lab,/home/jupyter/Data/11Lab/82a86ec2-2745-49b3-b1f0-3ddb9b2865cc.wav,82a86ec2-2745-49b3-b1f0-3ddb9b2865cc.wav,0,test,/home/jupyter/npy/11lab/82a86ec2-2745-49b3-b1f0-3ddb9b2865cc.npy
11lab,11lab,/home/jupyter/Data/11Lab/0aec3a80-549b-4688-8cbc-dc4fdaa4f5c6.wav,0aec3a80-549b-4688-8cbc-dc4fdaa4f5c6.wav,0,test,/home/jupyter/npy/11lab/0aec3a80-549b-4688-8cbc-dc4fdaa4f5c6.npy
11lab,11lab,/home/jupyter/Data/11Lab/1d8096c9-e5b8-41c0-9bd6-7a6b21789c40.wav,1d8096c9-e5b8-41c0-9bd6-7a6b21789c40.wav,0,test,/home/jupyter/npy/11lab/1d8096c9-e5b8-41c0-9bd6-7a6b21789c40.npy
11lab,11lab,/home/jupyter/Data/11Lab/ea8bc165-5299-47aa-b4e3-8ce23422977b.wav,ea8bc165-5299-47aa-b4e3-8ce23422977b.wav,0,test,/home/jupyter/npy/11lab/ea8bc165-5299-47aa-b4e3-8ce23422977b.npy
11lab,11lab,/home/jupyter/Data/11Lab/a1da05dd-9d8c-402a-83f4-923bfcc8531f.wav,a1da05dd-9d8c-402a-83f4-923bfcc8531f.wav,0,test,/home/jupyter/npy/11lab/a1da05dd-9d8c-402a-83f4-923bfcc8531f.npy
11lab,11lab,/home/jupyter/Data/11Lab/76b1f010-47a4-407c-8ee7-adfa26620af4.wav,76b1f010-47a4-407c-8ee7-adfa26620af4.wav,0,test,/home/jupyter/npy/11lab/76b1f010-47a4-407c-8ee7-adfa26620af4.npy
11lab,11lab,/home/jupyter/Data/11Lab/34f2083e-ac97-44ba-9541-2be8ec72636b.wav,34f2083e-ac97-44ba-9541-2be8ec72636b.wav,0,test,/home/jupyter/npy/11lab/34f2083e-ac97-44ba-9541-2be8ec72636b.npy
11lab,11lab,/home/jupyter/Data/11Lab/66a8c5cd-6248-414f-ad84-bfee7a80c208.wav,66a8c5cd-6248-414f-ad84-bfee7a80c208.wav,0,test,/home/jupyter/npy/11lab/66a8c5cd-6248-414f-ad84-bfee7a80c208.npy
11lab,11lab,/home/jupyter/Data/11Lab/31f0fd02-628f-47b3-8681-afd9d515419a.wav,31f0fd02-628f-47b3-8681-afd9d515419a.wav,0,test,/home/jupyter/npy/11lab/31f0fd02-628f-47b3-8681-afd9d515419a.npy
11lab,11lab,/home/jupyter/Data/11Lab/cd0b9a49-6079-41cf-9deb-14bfeb50af73.wav,cd0b9a49-6079-41cf-9deb-14bfeb50af73.wav,0,test,/home/jupyter/npy/11lab/cd0b9a49-6079-41cf-9deb-14bfeb50af73.npy
11lab,11lab,/home/jupyter/Data/11Lab/cf840b39-44f3-493d-bbcd-466d42fe6d2b.wav,cf840b39-44f3-493d-bbcd-466d42fe6d2b.wav,0,test,/home/jupyter/npy/11lab/cf840b39-44f3-493d-bbcd-466d42fe6d2b.npy
11lab,11lab,/home/jupyter/Data/11Lab/3b8ab960-4822-4f0f-b1c6-e06b17f557c7.wav,3b8ab960-4822-4f0f-b1c6-e06b17f557c7.wav,0,test,/home/jupyter/npy/11lab/3b8ab960-4822-4f0f-b1c6-e06b17f557c7.npy
11lab,11lab,/home/jupyter/Data/11Lab/67882342-59e5-4933-8e55-920aaa3d6f7c.wav,67882342-59e5-4933-8e55-920aaa3d6f7c.wav,0,test,/home/jupyter/npy/11lab/67882342-59e5-4933-8e55-920aaa3d6f7c.npy
11lab,11lab,/home/jupyter/Data/11Lab/b180a466-ed3c-41c0-849e-26d525d6f80c.wav,b180a466-ed3c-41c0-849e-26d525d6f80c.wav,0,test,/home/jupyter/npy/11lab/b180a466-ed3c-41c0-849e-26d525d6f80c.npy
11lab,11lab,/home/jupyter/Data/11Lab/2842d2e3-df1b-4837-b56d-c17763664e46.wav,2842d2e3-df1b-4837-b56d-c17763664e46.wav,0,test,/home/jupyter/npy/11lab/2842d2e3-df1b-4837-b56d-c17763664e46.npy
11lab,11lab,/home/jupyter/Data/11Lab/cffaee15-5b6d-4b1d-b9d2-68a62a6f4768.wav,cffaee15-5b6d-4b1d-b9d2-68a62a6f4768.wav,0,test,/home/jupyter/npy/11lab/cffaee15-5b6d-4b1d-b9d2-68a62a6f4768.npy
11lab,11lab,/home/jupyter/Data/11Lab/7443f8cd-dc6b-4ce3-a598-2c12c0b2b147.wav,7443f8cd-dc6b-4ce3-a598-2c12c0b2b147.wav,0,test,/home/jupyter/npy/11lab/7443f8cd-dc6b-4ce3-a598-2c12c0b2b147.npy
11lab,11lab,/home/jupyter/Data/11Lab/4a2ac559-284c-4f6a-8e55-a1914c7f8494.wav,4a2ac559-284c-4f6a-8e55-a1914c7f8494.wav,0,test,/home/jupyter/npy/11lab/4a2ac559-284c-4f6a-8e55-a1914c7f8494.npy
11lab,11lab,/home/jupyter/Data/11Lab/8aa0ad44-5ebd-4358-89df-cda9a5f21d32.wav,8aa0ad44-5ebd-4358-89df-cda9a5f21d32.wav,0,test,/home/jupyter/npy/11lab/8aa0ad44-5ebd-4358-89df-cda9a5f21d32.npy
11lab,11lab,/home/jupyter/Data/11Lab/34064f37-7663-47bf-b995-96822160e66d.wav,34064f37-7663-47bf-b995-96822160e66d.wav,0,test,/home/jupyter/npy/11lab/34064f37-7663-47bf-b995-96822160e66d.npy
11lab,11lab,/home/jupyter/Data/11Lab/df738788-7d57-4d6c-9456-b3de0e9f9695.wav,df738788-7d57-4d6c-9456-b3de0e9f9695.wav,0,test,/home/jupyter/npy/11lab/df738788-7d57-4d6c-9456-b3de0e9f9695.npy
11lab,11lab,/home/jupyter/Data/11Lab/1eb498cd-0377-48da-9e76-bb3d4db11bd6.wav,1eb498cd-0377-48da-9e76-bb3d4db11bd6.wav,0,test,/home/jupyter/npy/11lab/1eb498cd-0377-48da-9e76-bb3d4db11bd6.npy
11lab,11lab,/home/jupyter/Data/11Lab/88d29bf5-c6c1-40ff-88e2-759bbab9edde.wav,88d29bf5-c6c1-40ff-88e2-759bbab9edde.wav,0,test,/home/jupyter/npy/11lab/88d29bf5-c6c1-40ff-88e2-759bbab9edde.npy
11lab,11lab,/home/jupyter/Data/11Lab/fa12047e-8464-41fa-ade3-78e97c01a28a.wav,fa12047e-8464-41fa-ade3-78e97c01a28a.wav,0,test,/home/jupyter/npy/11lab/fa12047e-8464-41fa-ade3-78e97c01a28a.npy
11lab,11lab,/home/jupyter/Data/11Lab/97c395bd-88e1-413d-aeb3-602afe9f48c1.wav,97c395bd-88e1-413d-aeb3-602afe9f48c1.wav,0,test,/home/jupyter/npy/11lab/97c395bd-88e1-413d-aeb3-602afe9f48c1.npy
11lab,11lab,/home/jupyter/Data/11Lab/a88060e7-fd43-4449-b5d4-6f73b3e22e35.wav,a88060e7-fd43-4449-b5d4-6f73b3e22e35.wav,0,test,/home/jupyter/npy/11lab/a88060e7-fd43-4449-b5d4-6f73b3e22e35.npy
11lab,11lab,/home/jupyter/Data/11Lab/e14ebd3b-da88-4874-ace7-3e69de9da826.wav,e14ebd3b-da88-4874-ace7-3e69de9da826.wav,0,test,/home/jupyter/npy/11lab/e14ebd3b-da88-4874-ace7-3e69de9da826.npy
11lab,11lab,/home/jupyter/Data/11Lab/1c170e65-b324-48e5-91e9-5662e4683091.wav,1c170e65-b324-48e5-91e9-5662e4683091.wav,0,test,/home/jupyter/npy/11lab/1c170e65-b324-48e5-91e9-5662e4683091.npy
11lab,11lab,/home/jupyter/Data/11Lab/05f6231b-3c5c-4910-a3ed-4a4bbc7478fa.wav,05f6231b-3c5c-4910-a3ed-4a4bbc7478fa.wav,0,test,/home/jupyter/npy/11lab/05f6231b-3c5c-4910-a3ed-4a4bbc7478fa.npy
11lab,11lab,/home/jupyter/Data/11Lab/190b468e-f12d-40bb-bc8e-d521ce957b12.wav,190b468e-f12d-40bb-bc8e-d521ce957b12.wav,0,test,/home/jupyter/npy/11lab/190b468e-f12d-40bb-bc8e-d521ce957b12.npy
11lab,11lab,/home/jupyter/Data/11Lab/9510f4fb-0ac5-4700-a0d7-d6401a5c76e4.wav,9510f4fb-0ac5-4700-a0d7-d6401a5c76e4.wav,0,test,/home/jupyter/npy/11lab/9510f4fb-0ac5-4700-a0d7-d6401a5c76e4.npy
11lab,11lab,/home/jupyter/Data/11Lab/bf341b0c-82d1-4bc9-8310-c0f96aa59799.wav,bf341b0c-82d1-4bc9-8310-c0f96aa59799.wav,0,test,/home/jupyter/npy/11lab/bf341b0c-82d1-4bc9-8310-c0f96aa59799.npy
11lab,11lab,/home/jupyter/Data/11Lab/4cda99d9-9916-4222-8acf-5c4e817ae8fd.wav,4cda99d9-9916-4222-8acf-5c4e817ae8fd.wav,0,test,/home/jupyter/npy/11lab/4cda99d9-9916-4222-8acf-5c4e817ae8fd.npy
11lab,11lab,/home/jupyter/Data/11Lab/314294f0-8d56-4856-a9ac-07fc6582d792.wav,314294f0-8d56-4856-a9ac-07fc6582d792.wav,0,test,/home/jupyter/npy/11lab/314294f0-8d56-4856-a9ac-07fc6582d792.npy
11lab,11lab,/home/jupyter/Data/11Lab/940925f1-16ab-488b-9ebb-c9e7e5b1aee7.wav,940925f1-16ab-488b-9ebb-c9e7e5b1aee7.wav,0,test,/home/jupyter/npy/11lab/940925f1-16ab-488b-9ebb-c9e7e5b1aee7.npy
11lab,11lab,/home/jupyter/Data/11Lab/2c648c97-2b4b-4a10-b413-497b18dfed2c.wav,2c648c97-2b4b-4a10-b413-497b18dfed2c.wav,0,test,/home/jupyter/npy/11lab/2c648c97-2b4b-4a10-b413-497b18dfed2c.npy
11lab,11lab,/home/jupyter/Data/11Lab/5e3088e9-0290-4eb0-b7b7-84a93a9acb6d.wav,5e3088e9-0290-4eb0-b7b7-84a93a9acb6d.wav,0,test,/home/jupyter/npy/11lab/5e3088e9-0290-4eb0-b7b7-84a93a9acb6d.npy
11lab,11lab,/home/jupyter/Data/11Lab/c9360f20-f119-4d25-8437-3b54a63cb2f5.wav,c9360f20-f119-4d25-8437-3b54a63cb2f5.wav,0,test,/home/jupyter/npy/11lab/c9360f20-f119-4d25-8437-3b54a63cb2f5.npy
11lab,11lab,/home/jupyter/Data/11Lab/9d0028b0-1e5b-4638-b1da-2d24f338c0af.wav,9d0028b0-1e5b-4638-b1da-2d24f338c0af.wav,0,test,/home/jupyter/npy/11lab/9d0028b0-1e5b-4638-b1da-2d24f338c0af.npy
11lab,11lab,/home/jupyter/Data/11Lab/ef86f075-1d33-4fd2-a1cb-1f28af7ebfe1.wav,ef86f075-1d33-4fd2-a1cb-1f28af7ebfe1.wav,0,test,/home/jupyter/npy/11lab/ef86f075-1d33-4fd2-a1cb-1f28af7ebfe1.npy
11lab,11lab,/home/jupyter/Data/11Lab/1b68c2f8-633e-4a6c-afc7-fad3548878c0.wav,1b68c2f8-633e-4a6c-afc7-fad3548878c0.wav,0,test,/home/jupyter/npy/11lab/1b68c2f8-633e-4a6c-afc7-fad3548878c0.npy
11lab,11lab,/home/jupyter/Data/11Lab/009e2e75-15ac-4d85-a382-cd9a37f9e00b.wav,009e2e75-15ac-4d85-a382-cd9a37f9e00b.wav,0,test,/home/jupyter/npy/11lab/009e2e75-15ac-4d85-a382-cd9a37f9e00b.npy
11lab,11lab,/home/jupyter/Data/11Lab/bcf4d66b-b4a2-48a5-9fce-a87b050860f9.wav,bcf4d66b-b4a2-48a5-9fce-a87b050860f9.wav,0,test,/home/jupyter/npy/11lab/bcf4d66b-b4a2-48a5-9fce-a87b050860f9.npy
11lab,11lab,/home/jupyter/Data/11Lab/5a81d81d-29ee-41c1-9a6f-24d6e4ff5731.wav,5a81d81d-29ee-41c1-9a6f-24d6e4ff5731.wav,0,test,/home/jupyter/npy/11lab/5a81d81d-29ee-41c1-9a6f-24d6e4ff5731.npy
11lab,11lab,/home/jupyter/Data/11Lab/608a7bf4-ca34-4e51-82bc-d415dc7711c1.wav,608a7bf4-ca34-4e51-82bc-d415dc7711c1.wav,0,test,/home/jupyter/npy/11lab/608a7bf4-ca34-4e51-82bc-d415dc7711c1.npy
11lab,11lab,/home/jupyter/Data/11Lab/000b7349-ff3a-46b1-9180-65098d87dd94.wav,000b7349-ff3a-46b1-9180-65098d87dd94.wav,0,test,/home/jupyter/npy/11lab/000b7349-ff3a-46b1-9180-65098d87dd94.npy
11lab,11lab,/home/jupyter/Data/11Lab/3b941e46-39c4-4e64-a526-e0c7f9dd8bc9.wav,3b941e46-39c4-4e64-a526-e0c7f9dd8bc9.wav,0,test,/home/jupyter/npy/11lab/3b941e46-39c4-4e64-a526-e0c7f9dd8bc9.npy
11lab,11lab,/home/jupyter/Data/11Lab/b2d08bec-5bf3-4dcc-9ba0-05a62a8d398a.wav,b2d08bec-5bf3-4dcc-9ba0-05a62a8d398a.wav,0,test,/home/jupyter/npy/11lab/b2d08bec-5bf3-4dcc-9ba0-05a62a8d398a.npy
11lab,11lab,/home/jupyter/Data/11Lab/68681ea0-50e5-4f88-a1aa-a830f551f3bc.wav,68681ea0-50e5-4f88-a1aa-a830f551f3bc.wav,0,test,/home/jupyter/npy/11lab/68681ea0-50e5-4f88-a1aa-a830f551f3bc.npy
11lab,11lab,/home/jupyter/Data/11Lab/eb17d2a2-4609-49bd-bb8b-99b13d772852.wav,eb17d2a2-4609-49bd-bb8b-99b13d772852.wav,0,test,/home/jupyter/npy/11lab/eb17d2a2-4609-49bd-bb8b-99b13d772852.npy
11lab,11lab,/home/jupyter/Data/11Lab/eb41e359-2c68-4f9b-8003-358d5153dd3c.wav,eb41e359-2c68-4f9b-8003-358d5153dd3c.wav,0,test,/home/jupyter/npy/11lab/eb41e359-2c68-4f9b-8003-358d5153dd3c.npy
11lab,11lab,/home/jupyter/Data/11Lab/a97d3ae4-e48c-4f1e-9f1d-2a98ff220c35.wav,a97d3ae4-e48c-4f1e-9f1d-2a98ff220c35.wav,0,test,/home/jupyter/npy/11lab/a97d3ae4-e48c-4f1e-9f1d-2a98ff220c35.npy
11lab,11lab,/home/jupyter/Data/11Lab/46a28ea3-2935-4d92-9748-1c874fc8215b.wav,46a28ea3-2935-4d92-9748-1c874fc8215b.wav,0,test,/home/jupyter/npy/11lab/46a28ea3-2935-4d92-9748-1c874fc8215b.npy
11lab,11lab,/home/jupyter/Data/11Lab/956b9da2-72b1-4056-ba86-fa9aafe6429d.wav,956b9da2-72b1-4056-ba86-fa9aafe6429d.wav,0,test,/home/jupyter/npy/11lab/956b9da2-72b1-4056-ba86-fa9aafe6429d.npy
11lab,11lab,/home/jupyter/Data/11Lab/85d055c6-5c08-4c4a-982e-b88407accf11.wav,85d055c6-5c08-4c4a-982e-b88407accf11.wav,0,test,/home/jupyter/npy/11lab/85d055c6-5c08-4c4a-982e-b88407accf11.npy
11lab,11lab,/home/jupyter/Data/11Lab/740854dd-d6e0-45fb-9de6-9c96245536a8.wav,740854dd-d6e0-45fb-9de6-9c96245536a8.wav,0,test,/home/jupyter/npy/11lab/740854dd-d6e0-45fb-9de6-9c96245536a8.npy
11lab,11lab,/home/jupyter/Data/11Lab/f838005c-0f07-48c4-93eb-61a3a887eabd.wav,f838005c-0f07-48c4-93eb-61a3a887eabd.wav,0,test,/home/jupyter/npy/11lab/f838005c-0f07-48c4-93eb-61a3a887eabd.npy
11lab,11lab,/home/jupyter/Data/11Lab/3be92f97-5113-4a8c-bd07-4cbc002ad14f.wav,3be92f97-5113-4a8c-bd07-4cbc002ad14f.wav,0,test,/home/jupyter/npy/11lab/3be92f97-5113-4a8c-bd07-4cbc002ad14f.npy
11lab,11lab,/home/jupyter/Data/11Lab/566cedba-dc59-4067-80cc-ff9e0da15e73.wav,566cedba-dc59-4067-80cc-ff9e0da15e73.wav,0,test,/home/jupyter/npy/11lab/566cedba-dc59-4067-80cc-ff9e0da15e73.npy
11lab,11lab,/home/jupyter/Data/11Lab/485ceb64-789b-464d-834b-98c076bf2842.wav,485ceb64-789b-464d-834b-98c076bf2842.wav,0,test,/home/jupyter/npy/11lab/485ceb64-789b-464d-834b-98c076bf2842.npy
11lab,11lab,/home/jupyter/Data/11Lab/4a652683-fc59-4e1f-8cb8-890d3edba1be.wav,4a652683-fc59-4e1f-8cb8-890d3edba1be.wav,0,test,/home/jupyter/npy/11lab/4a652683-fc59-4e1f-8cb8-890d3edba1be.npy
11lab,11lab,/home/jupyter/Data/11Lab/0dad5c1c-2770-4f97-b9a7-156f8e021567.wav,0dad5c1c-2770-4f97-b9a7-156f8e021567.wav,0,test,/home/jupyter/npy/11lab/0dad5c1c-2770-4f97-b9a7-156f8e021567.npy
11lab,11lab,/home/jupyter/Data/11Lab/aaad7ae7-8194-40cc-9502-93fc463046b8.wav,aaad7ae7-8194-40cc-9502-93fc463046b8.wav,0,test,/home/jupyter/npy/11lab/aaad7ae7-8194-40cc-9502-93fc463046b8.npy
11lab,11lab,/home/jupyter/Data/11Lab/3b50ab39-dc04-40b2-8ba1-ea1648fe5a02.wav,3b50ab39-dc04-40b2-8ba1-ea1648fe5a02.wav,0,test,/home/jupyter/npy/11lab/3b50ab39-dc04-40b2-8ba1-ea1648fe5a02.npy
11lab,11lab,/home/jupyter/Data/11Lab/e1fbe1f3-bee9-45bf-b013-fac5409eb65e.wav,e1fbe1f3-bee9-45bf-b013-fac5409eb65e.wav,0,test,/home/jupyter/npy/11lab/e1fbe1f3-bee9-45bf-b013-fac5409eb65e.npy
11lab,11lab,/home/jupyter/Data/11Lab/ec9feb44-a44c-421e-a43c-adb4d82a39d6.wav,ec9feb44-a44c-421e-a43c-adb4d82a39d6.wav,0,test,/home/jupyter/npy/11lab/ec9feb44-a44c-421e-a43c-adb4d82a39d6.npy
11lab,11lab,/home/jupyter/Data/11Lab/f17a770d-060d-4d21-b9b6-bce3b99bd9ae.wav,f17a770d-060d-4d21-b9b6-bce3b99bd9ae.wav,0,test,/home/jupyter/npy/11lab/f17a770d-060d-4d21-b9b6-bce3b99bd9ae.npy
11lab,11lab,/home/jupyter/Data/11Lab/b50c622b-5fd5-4fb3-8d59-74b536aef0d5.wav,b50c622b-5fd5-4fb3-8d59-74b536aef0d5.wav,0,test,/home/jupyter/npy/11lab/b50c622b-5fd5-4fb3-8d59-74b536aef0d5.npy
11lab,11lab,/home/jupyter/Data/11Lab/56b5e991-af89-46cf-a8a0-014a68b45416.wav,56b5e991-af89-46cf-a8a0-014a68b45416.wav,0,test,/home/jupyter/npy/11lab/56b5e991-af89-46cf-a8a0-014a68b45416.npy
11lab,11lab,/home/jupyter/Data/11Lab/747cf747-ce33-41ff-8589-cc6dead9cf11.wav,747cf747-ce33-41ff-8589-cc6dead9cf11.wav,0,test,/home/jupyter/npy/11lab/747cf747-ce33-41ff-8589-cc6dead9cf11.npy
11lab,11lab,/home/jupyter/Data/11Lab/407141c7-74ff-4c3c-a6fc-3c863cc35e81.wav,407141c7-74ff-4c3c-a6fc-3c863cc35e81.wav,0,test,/home/jupyter/npy/11lab/407141c7-74ff-4c3c-a6fc-3c863cc35e81.npy
11lab,11lab,/home/jupyter/Data/11Lab/c4af215f-94ef-4149-bc38-d3a105803a97.wav,c4af215f-94ef-4149-bc38-d3a105803a97.wav,0,test,/home/jupyter/npy/11lab/c4af215f-94ef-4149-bc38-d3a105803a97.npy
11lab,11lab,/home/jupyter/Data/11Lab/8270f38f-be88-4677-8975-02f9b1dd5598.wav,8270f38f-be88-4677-8975-02f9b1dd5598.wav,0,test,/home/jupyter/npy/11lab/8270f38f-be88-4677-8975-02f9b1dd5598.npy
11lab,11lab,/home/jupyter/Data/11Lab/963c446b-d836-4efe-9e75-0891cb4efcc4.wav,963c446b-d836-4efe-9e75-0891cb4efcc4.wav,0,test,/home/jupyter/npy/11lab/963c446b-d836-4efe-9e75-0891cb4efcc4.npy
11lab,11lab,/home/jupyter/Data/11Lab/5cbec363-fc90-4c8b-b6a7-3c8ef4e43d63.wav,5cbec363-fc90-4c8b-b6a7-3c8ef4e43d63.wav,0,test,/home/jupyter/npy/11lab/5cbec363-fc90-4c8b-b6a7-3c8ef4e43d63.npy
11lab,11lab,/home/jupyter/Data/11Lab/461f8164-cafe-4078-a624-fcf5c8f90a8f.wav,461f8164-cafe-4078-a624-fcf5c8f90a8f.wav,0,test,/home/jupyter/npy/11lab/461f8164-cafe-4078-a624-fcf5c8f90a8f.npy
11lab,11lab,/home/jupyter/Data/11Lab/2c399ac9-2283-4e02-ad20-221b4150f5e4.wav,2c399ac9-2283-4e02-ad20-221b4150f5e4.wav,0,test,/home/jupyter/npy/11lab/2c399ac9-2283-4e02-ad20-221b4150f5e4.npy
